elapsed sec.,core.v,core.i,core.duty,tmu.avg,tsens0,tsens1,power
361,1003,2453,8937,34000,64,0,238
362,1003,2453,8937,34002,64,0,238
362,1003,2453,8937,34003,64,0,238
363,1003,2453,8937,34002,64,0,238
363,999,2484,8937,34001,64,0,237
364,999,2484,8937,34000,64,0,237
364,999,2484,8937,34003,64,0,237
365,999,2484,8937,34005,64,0,237
365,999,2484,8937,34002,64,0,237
366,999,2484,8937,34000,64,0,237
366,999,2484,8937,34000,64,0,237
367,1003,2574,8937,34000,63,0,246
367,1003,2574,8937,33996,63,0,246
368,1003,2574,8937,33994,63,0,246
368,1003,2574,8937,33992,63,0,246
369,1003,2574,8937,33991,63,0,246
369,1003,2574,8937,33988,63,0,246
370,1001,2464,8921,33988,63,0,240
370,1001,2464,8921,33989,63,0,240
371,1001,2464,8921,33994,63,0,240
371,1001,2464,8921,33996,63,0,240
372,1001,2464,8921,33998,63,0,240
372,1001,2464,8921,34001,63,0,240
373,1001,2464,8921,34004,63,0,240
373,1001,2433,8937,34003,63,0,233
374,1001,2433,8937,34002,63,0,233
374,1001,2433,8937,33999,63,0,233
375,1001,2433,8937,33997,63,0,233
375,1001,2433,8937,33995,63,0,233
376,1001,2433,8937,33994,63,0,233
376,1001,2433,8937,33996,63,0,233
377,1001,2496,8921,33996,63,0,243
377,1001,2496,8921,33997,63,0,243
378,1001,2496,8921,33997,63,0,243
378,1001,2496,8921,33999,63,0,243
379,1001,2496,8921,33998,63,0,243
379,1001,2496,8921,33996,63,0,243
380,1001,2562,8937,33997,63,0,248
380,1001,2562,8937,33995,63,0,248
381,1001,2562,8937,33996,63,0,248
381,1001,2562,8937,33997,63,0,248
382,1001,2562,8937,33998,63,0,248
382,1001,2562,8937,33998,63,0,248
383,1001,2562,8937,33996,63,0,248
383,999,2449,8921,33994,63,0,232
384,999,2449,8921,33997,63,0,232
384,999,2449,8921,33996,63,0,232
385,999,2449,8921,33996,63,0,232
385,999,2449,8921,33995,63,0,232
386,999,2449,8921,33997,63,0,232
386,1003,2449,8937,34000,62,0,229
387,1003,2449,8937,34000,62,0,229
387,1003,2449,8937,33998,62,0,229
388,1003,2449,8937,34000,62,0,229
388,1003,2449,8937,34000,62,0,229
389,1003,2449,8937,33999,62,0,229
389,1003,2449,8937,33997,62,0,229
390,1003,2546,8921,33998,62,0,238
390,1003,2546,8921,33995,62,0,238
391,1003,2546,8921,33996,62,0,238
391,1003,2546,8921,33994,62,0,238
392,1003,2546,8921,33995,62,0,238
392,1003,2546,8921,33996,62,0,238
393,1001,2570,8937,33996,62,0,238
393,1001,2570,8937,33998,62,0,238
394,1001,2570,8937,34001,62,0,238
394,1001,2570,8937,34003,62,0,238
395,1001,2570,8937,34007,62,0,238
395,1001,2570,8937,34006,62,0,238
396,1001,2570,8937,34007,62,0,238
396,1003,2507,8937,34008,62,0,238
397,1003,2507,8937,34007,62,0,238
397,1003,2507,8937,34007,62,0,238
398,1003,2507,8937,34004,62,0,238
398,1003,2507,8937,34002,62,0,238
399,1003,2507,8937,34004,62,0,238
399,1001,2531,8921,34004,62,0,243
400,1001,2531,8921,34004,62,0,243
400,1001,2531,8921,34001,62,0,243
401,1001,2531,8921,33999,62,0,243
401,1001,2531,8921,33999,62,0,243
402,1001,2531,8921,33996,62,0,243
402,1001,2531,8921,33994,62,0,243
403,1001,2570,8937,33994,62,0,239
403,1001,2570,8937,33994,62,0,239
404,1001,2570,8937,33996,62,0,239
404,1001,2570,8937,33996,62,0,239
405,1001,2570,8937,33994,62,0,239
405,1001,2570,8937,33995,62,0,239
406,1001,2453,8937,33997,62,0,241
406,1001,2453,8937,33997,62,0,241
407,1001,2453,8937,33998,62,0,241
407,1001,2453,8937,34000,62,0,241
408,1001,2453,8937,34004,62,0,241
408,1001,2453,8937,34008,62,0,241
409,1001,2453,8937,34008,62,0,241
409,1001,2464,8921,34008,62,0,235
410,1001,2464,8921,34006,62,0,235
410,1001,2464,8921,34006,62,0,235
411,1001,2464,8921,34006,62,0,235
411,1001,2464,8921,34004,62,0,235
412,1001,2464,8921,34006,62,0,235
412,1001,2558,8937,34006,61,0,233
413,1001,2558,8937,34005,61,0,233
413,1001,2558,8937,34004,61,0,233
414,1001,2558,8937,34002,61,0,233
414,1001,2558,8937,34001,61,0,233
415,1001,2558,8937,34000,61,0,233
415,1001,2558,8937,34001,61,0,233
416,999,2472,8937,34002,61,0,237
416,999,2472,8937,34002,61,0,237
417,999,2472,8937,33999,61,0,237
417,999,2472,8937,33998,61,0,237
418,999,2472,8937,33996,61,0,237
418,999,2472,8937,33994,61,0,237
419,1001,2570,8921,33994,61,0,240
419,1001,2570,8921,33996,61,0,240
420,1001,2570,8921,33998,61,0,240
420,1001,2570,8921,33998,61,0,240
421,1001,2570,8921,33998,61,0,240
421,1001,2570,8921,33995,61,0,240
422,1001,2570,8921,33990,61,0,240
422,999,2460,8921,33988,61,0,238
423,999,2460,8921,33985,61,0,238
423,999,2460,8921,33982,61,0,238
424,999,2460,8921,33983,61,0,238
424,999,2460,8921,33983,61,0,238
425,999,2460,8921,33986,61,0,238
425,998,2519,8921,33986,61,0,233
426,998,2519,8921,33987,61,0,233
426,998,2519,8921,33988,61,0,233
427,998,2519,8921,33988,61,0,233
427,998,2519,8921,33987,61,0,233
428,998,2519,8921,33990,61,0,233
428,998,2519,8921,33992,61,0,233
429,1001,2562,8921,33994,61,0,238
429,1001,2562,8921,33994,61,0,238
430,1001,2562,8921,33996,61,0,238
430,1001,2562,8921,33998,61,0,238
431,1001,2562,8921,33999,61,0,238
431,1001,2562,8921,33995,61,0,238
432,1003,2554,8921,33992,61,0,238
432,1003,2554,8921,33992,61,0,238
433,1003,2554,8921,33991,61,0,238
433,1003,2554,8921,33993,61,0,238
434,1003,2554,8921,33992,61,0,238
434,1003,2554,8921,33996,61,0,238
435,1003,2554,8921,34000,61,0,238
435,999,2507,8921,34004,61,0,240
436,999,2507,8921,34005,61,0,240
436,999,2507,8921,34004,61,0,240
437,999,2507,8921,34003,61,0,240
437,999,2507,8921,34001,61,0,240
438,999,2507,8921,33999,61,0,240
438,1001,2488,8921,33996,61,0,240
439,1001,2488,8921,33995,61,0,235
439,1001,2488,8921,33996,61,0,235
440,1001,2488,8921,33999,61,0,235
440,1001,2488,8921,33999,61,0,235
441,1001,2488,8921,34001,61,0,235
441,1001,2488,8921,34002,61,0,235
442,1001,2542,8921,34002,61,0,242
442,1001,2542,8921,34000,61,0,242
443,1001,2542,8921,33997,61,0,242
443,1001,2542,8921,33996,61,0,242
444,1001,2542,8921,33996,61,0,242
444,1001,2542,8921,33994,61,0,242
445,1001,2542,8921,33997,61,0,242
445,1003,2449,8937,34000,61,0,236
446,1003,2449,8937,33999,61,0,236
446,1003,2449,8937,33997,61,0,236
447,1003,2449,8937,33998,61,0,236
447,1003,2449,8937,33999,61,0,236
448,1003,2449,8937,33999,61,0,236
448,1001,2449,8937,33999,61,0,238
449,1001,2449,8937,34000,61,0,238
449,1001,2449,8937,34004,61,0,238
450,1001,2449,8937,34006,61,0,238
450,1001,2449,8937,34006,61,0,238
451,1001,2449,8937,34009,61,0,238
451,1001,2449,8937,34008,61,0,238
452,998,2335,8921,34005,61,0,227
452,998,2335,8921,34000,61,0,227
453,998,2335,8921,33995,61,0,227
453,998,2335,8921,33993,61,0,227
454,998,2335,8921,33987,61,0,227
454,998,2335,8921,33982,61,0,227
455,1001,2582,8921,33983,61,0,234
455,1001,2582,8921,33983,61,0,234
456,1001,2582,8921,33983,61,0,234
456,1001,2582,8921,33984,61,0,234
457,1001,2582,8921,33989,61,0,234
457,1001,2582,8921,33992,61,0,234
458,1001,2582,8921,33993,61,0,234
458,1001,2535,8937,33993,61,0,237
459,1001,2535,8937,33996,61,0,237
459,1001,2535,8937,34000,61,0,237
460,1001,2535,8937,34004,61,0,237
460,1001,2535,8937,34005,61,0,237
461,1001,2535,8937,34009,61,0,237
461,999,2453,8921,34013,60,0,237
462,999,2453,8921,34018,60,0,237
462,999,2453,8921,34020,60,0,237
463,999,2453,8921,34024,60,0,237
463,999,2453,8921,34024,60,0,237
464,999,2453,8921,34023,60,0,237
464,999,2453,8921,34021,60,0,237
465,999,2535,8937,34020,60,0,237
465,999,2535,8937,34019,60,0,237
466,999,2535,8937,34016,60,0,237
466,999,2535,8937,34012,60,0,237
467,999,2535,8937,34007,60,0,237
467,999,2535,8937,34005,60,0,237
468,1001,2457,8921,34000,60,0,225
468,1001,2457,8921,33997,60,0,225
469,1001,2457,8921,33994,60,0,225
469,1001,2457,8921,33995,60,0,225
470,1001,2457,8921,33995,60,0,225
470,1001,2457,8921,33997,60,0,225
471,1001,2457,8921,34001,60,0,225
471,1001,2515,8921,34001,60,0,233
472,1001,2515,8921,34000,60,0,233
472,1001,2515,8921,34000,60,0,233
473,1001,2515,8921,33999,60,0,233
473,1001,2515,8921,33995,60,0,233
474,1001,2515,8921,33991,60,0,233
474,1001,2460,8937,33988,60,0,228
475,1001,2460,8937,33988,60,0,228
475,1001,2460,8937,33984,60,0,228
476,1001,2460,8937,33984,60,0,228
476,1001,2460,8937,33985,60,0,228
477,1001,2460,8937,33986,60,0,228
477,1001,2460,8937,33988,60,0,228
478,1001,2476,8921,33987,60,0,240
478,1001,2476,8921,33989,60,0,240
479,1001,2476,8921,33990,60,0,240
479,1001,2476,8921,33991,60,0,240
480,1001,2476,8921,33994,60,0,240
480,1001,2476,8921,33994,60,0,240
481,1001,2457,8921,33998,60,0,231
481,1001,2457,8921,34000,60,0,231
482,1001,2457,8921,34004,60,0,231
482,1001,2457,8921,34005,60,0,231
483,1001,2457,8921,34007,60,0,231
483,1001,2457,8921,34008,60,0,231
484,1001,2457,8921,34010,60,0,231
484,999,2460,8921,34009,60,0,230
485,999,2460,8921,34009,60,0,230
485,999,2460,8921,34006,60,0,230
486,999,2460,8921,34005,60,0,230
486,999,2460,8921,34004,60,0,230
487,999,2460,8921,33999,60,0,230
