elapsed sec.,power,temp. sensor,tmu avg
471,0,85,34216
473,0,85,34209
475,0,85,34192
477,0,85,34188
480,0,85,34193
482,0,85,34188
484,0,85,34178
486,0,85,34182
489,0,85,34188
491,0,85,34180
493,0,85,34175
495,0,85,34166
497,0,85,34165
500,0,85,34178
502,0,85,34182
504,0,85,34183
506,0,85,34188
509,0,86,34190
511,0,86,34185
513,0,86,34192
515,0,86,34194
517,0,86,34183
520,0,86,34187
522,0,86,34192
524,0,86,34196
526,0,86,34203
529,0,86,34198
531,0,86,34194
533,0,86,34202
535,0,86,34207
537,0,86,34211
540,0,86,34202
542,0,86,34190
544,0,87,34191
546,0,87,34185
549,0,87,34188
551,0,87,34193
553,0,87,34186
555,0,87,34187
557,0,87,34178
560,0,87,34172
562,0,87,34176
564,0,87,34178
566,0,87,34183
569,0,87,34193
571,0,87,34181
573,0,87,34166
575,0,87,34171
577,0,87,34179
580,0,87,34193
582,0,87,34190
584,0,88,34182
586,0,88,34183
589,0,88,34184
591,0,88,34177
593,0,88,34170
595,0,88,34169
597,0,88,34171
600,0,88,34170
602,0,88,34174
604,0,88,34171
606,0,88,34167
609,0,88,34176
611,0,88,34165
613,0,88,34159
615,0,88,34150
617,0,88,34142
620,0,88,34156
622,0,88,34157
624,0,89,34160
626,0,89,34159
629,0,89,34156
631,0,89,34159
633,0,89,34158
635,0,89,34155
637,0,89,34137
640,0,89,34128
642,0,89,34125
644,0,89,34128
646,0,89,34141
649,0,89,34146
651,0,89,34147
653,0,89,34142
655,0,89,34140
657,0,89,34146
660,0,89,34145
662,0,89,34144
664,0,90,34144
666,0,90,34145
669,0,90,34140
671,0,90,34130
673,0,90,34131
675,0,90,34132
677,0,90,34126
680,0,90,34127
682,0,90,34132
684,0,90,34133
686,0,90,34133
689,0,90,34129
691,0,90,34136
693,0,90,34140
695,0,90,34137
697,0,90,34132
700,0,90,34127
702,0,90,34132
704,0,90,34129
706,0,90,34134
709,0,91,34140
711,0,91,34143
713,0,91,34152
715,0,91,34156
717,0,91,34153
720,0,91,34152
722,0,91,34153
724,0,91,34147
726,0,91,34145
729,0,91,34155
731,0,91,34158
733,0,91,34144
735,0,91,34124
737,0,91,34119
740,0,91,34126
742,0,91,34129
744,0,91,34124
746,0,91,34114
749,0,91,34106
751,0,91,34110
753,0,91,34116
755,0,92,34113
757,0,92,34105
760,0,92,34104
762,0,92,34109
764,0,92,34104
766,0,92,34103
769,0,92,34093
771,0,92,34090
773,0,92,34095
775,0,92,34095
777,0,92,34101
780,0,92,34091
782,0,92,34089
784,0,92,34102
786,0,92,34106
789,0,92,34099
791,0,92,34095
793,0,92,34094
795,0,92,34088
797,0,92,34080
800,0,92,34082
802,0,92,34090
804,0,93,34087
806,0,93,34085
809,0,93,34087
811,0,93,34091
813,0,93,34090
815,0,93,34088
817,0,93,34095
820,0,93,34108
822,0,93,34106
824,0,93,34091
826,0,93,34092
829,0,93,34094
831,0,93,34091
833,0,93,34090
835,0,93,34093
837,0,93,34097
840,0,93,34095
842,0,93,34093
844,0,93,34095
846,0,93,34106
849,0,93,34119
851,0,93,34121
853,0,93,34109
855,0,93,34097
857,0,93,34108
860,0,94,34112
862,0,94,34116
864,0,94,34115
866,0,94,34102
869,0,94,34095
871,0,94,34104
873,0,94,34109
875,0,94,34101
877,0,94,34103
880,0,94,34113
882,0,94,34114
884,0,94,34100
886,0,94,34096
889,0,94,34108
891,0,94,34119
893,0,94,34114
895,0,94,34115
897,0,94,34106
900,0,94,34098
902,0,94,34100
904,0,94,34092
906,0,94,34097
909,0,94,34101
911,0,94,34092
913,0,94,34091
915,0,94,34096
917,0,95,34090
920,0,95,34089
922,0,95,34093
924,0,95,34095
926,0,95,34096
929,0,95,34091
931,0,95,34093
933,0,95,34099
935,0,95,34103
937,0,95,34103
940,0,95,34095
942,0,95,34093
944,0,95,34092
946,0,95,34089
949,0,95,34082
951,0,95,34069
953,0,95,34072
955,0,95,34079
957,0,95,34078
960,0,95,34085
962,0,95,34091
964,0,95,34088
966,0,95,34078
969,0,95,34071
971,0,95,34072
973,0,95,34073
975,0,95,34079
977,0,95,34078
980,0,95,34066
982,0,96,34064
984,0,96,34070
986,0,96,34067
989,0,96,34068
991,0,96,34071
993,0,96,34069
995,0,96,34063
997,0,96,34058
1000,0,96,34069
1002,0,96,34066
1004,0,96,34055
1006,0,96,34057
1009,0,96,34065
1011,0,96,34067
1013,0,96,34067
1015,0,96,34068
1017,0,96,34072
1020,0,96,34081
1022,0,96,34082
1024,0,96,34078
1026,0,96,34067
1029,0,96,34070
1031,0,96,34085
1033,0,96,34085
1035,0,96,34078
1037,0,96,34073
1040,0,96,34073
1042,0,96,34084
1044,0,96,34090
1046,0,96,34091
1049,0,96,34093
1051,0,96,34086
1053,0,96,34084
1055,0,96,34083
1057,0,97,34076
1060,0,97,34077
1062,0,97,34085
1064,0,97,34086
1066,0,97,34086
1069,0,97,34090
1071,0,97,34093
1073,0,97,34091
1075,0,97,34080
1077,0,97,34071
1080,0,97,34072
1082,0,97,34071
1084,0,97,34070
1086,0,97,34084
1089,0,97,34080
1091,0,97,34073
1093,0,97,34077
1095,0,97,34075
1097,0,97,34074
1100,0,97,34068
1102,0,97,34064
1104,0,97,34069
1106,0,97,34072
1109,0,97,34072
1111,0,97,34063
1113,0,97,34064
1115,0,97,34068
1117,0,97,34066
1120,0,97,34071
1122,0,97,34069
1124,0,97,34063
1126,0,97,34062
1129,0,97,34071
1131,0,97,34079
1133,0,97,34079
1135,0,97,34080
1138,0,98,34082
1140,0,98,34080
1142,0,98,34076
1144,0,98,34072
1146,0,98,34075
1149,0,98,34081
1151,0,98,34074
1153,0,98,34069
1155,0,98,34072
1158,0,98,34090
1160,0,98,34097
1162,0,98,34082
1164,0,98,34082
1166,0,98,34084
1169,0,98,34071
1171,0,98,34062
1173,0,98,34068
1175,0,98,34078
1178,0,98,34076
1180,0,98,34069
1182,0,98,34067
1184,0,98,34068
1186,0,98,34072
1189,0,98,34075
1191,0,98,34068
1193,0,98,34057
1195,0,98,34050
1198,0,98,34046
1200,0,98,34052
1202,0,98,34061
1204,0,98,34065
1206,0,98,34062
1209,0,98,34051
1211,0,98,34051
1213,0,98,34065
1215,0,99,34074
1218,0,99,34076
1220,0,99,34073
1222,0,99,34055
1224,0,99,34043
1226,0,99,34047
1229,0,99,34053
1231,0,99,34056
1233,0,99,34058
1235,0,99,34049
1238,0,99,34045
1240,0,99,34059
1242,0,99,34069
1244,0,99,34072
1246,0,99,34060
1249,0,99,34052
1251,0,99,34055
1253,0,99,34051
1255,0,99,34049
1258,0,99,34060
1260,0,99,34065
1262,0,99,34062
1264,0,99,34059
1266,0,99,34054
1269,0,99,34048
1271,0,99,34038
1273,0,99,34032
1275,0,99,34041
1278,0,99,34051
1280,0,99,34058
1282,0,99,34057
1284,0,99,34041
1286,0,99,34041
1289,0,99,34046
1291,0,99,34040
1293,0,99,34045
1295,0,99,34052
1298,0,99,34051
1300,0,99,34051
1302,0,99,34056
1304,0,99,34059
1306,0,99,34055
1309,0,99,34047
1311,0,99,34044
1313,0,99,34051
1315,0,99,34044
1318,0,100,34036
1320,0,100,34028
1322,0,100,34018
1324,0,100,34029
1326,0,100,34046
1329,0,100,34042
1331,0,100,34029
1333,0,100,34030
1335,0,100,34035
1338,0,100,34035
1340,0,100,34040
1342,0,100,34039
1344,0,100,34037
1346,0,100,34044
1349,0,100,34045
1351,0,100,34038
1353,0,100,34038
1355,0,100,34040
1358,0,100,34032
1360,0,100,34023
1362,0,100,34023
1364,0,100,34036
1366,0,100,34047
1369,0,100,34036
1371,0,100,34035
1373,0,100,34037
1375,0,100,34031
1378,0,100,34039
1380,0,100,34044
1382,0,100,34043
1384,0,100,34038
1386,0,100,34037
1389,0,100,34039
1391,0,100,34038
1393,0,100,34025
1395,0,100,34015
1398,0,100,34016
1400,0,100,34018
1402,0,100,34023
1404,0,101,34026
1406,0,101,34025
1409,0,101,34017
1411,0,101,34026
1413,0,101,34029
1415,0,101,34028
1418,0,101,34035
1420,0,101,34029
1422,0,101,34034
1424,0,101,34037
1426,0,101,34039
1429,0,101,34042
1431,0,101,34034
1433,0,101,34029
1435,0,101,34035
1438,0,101,34040
1440,0,101,34042
1442,0,101,34050
1444,0,101,34052
1446,0,101,34042
1449,0,101,34043
1451,0,101,34036
1453,0,101,34027
1455,0,101,34038
1458,0,101,34041
1460,0,101,34035
1462,0,101,34045
1464,0,101,34034
1466,0,101,34027
1469,0,101,34033
1471,0,101,34026
1473,0,101,34029
1475,0,101,34025
1478,0,101,34018
1480,0,101,34026
1482,0,101,34030
1484,0,101,34008
1486,0,101,34002
1489,0,101,34022
1491,0,101,34028
1493,0,101,34019
1495,0,101,34014
1498,0,101,34019
