elapsed sec.,core.v,core.i,core.duty,tmu.avg,tsens0,tsens1,power
330,1001,4558,8890,35566,66,57987,305
331,1001,4558,8890,35565,66,57987,305
331,1001,4558,8890,35564,66,57987,305
332,1002,4436,8890,35561,65,57987,292
332,1002,4436,8890,35562,65,57987,292
333,1002,4436,8890,35562,65,57987,292
333,1002,4436,8890,35560,65,57987,292
334,1002,4436,8890,35565,65,57987,292
334,1002,4436,8890,35566,65,57987,292
335,1003,4522,8890,35570,65,57987,293
335,1003,4522,8890,35572,65,57987,293
336,1003,4522,8890,35574,65,57987,293
336,1003,4522,8890,35578,65,57987,293
337,1003,4522,8890,35577,65,57987,293
337,1003,4522,8890,35575,65,57987,293
338,1003,4522,8890,35575,65,57987,293
338,1003,4534,8890,35573,65,57995,304
339,1003,4534,8890,35572,65,57995,304
339,1003,4534,8890,35572,65,57995,304
340,1003,4534,8890,35569,65,57995,304
340,1003,4534,8890,35568,65,57995,304
341,1003,4534,8890,35570,65,57995,304
341,1003,4514,8890,35570,64,57995,295
342,1003,4514,8890,35573,64,57995,295
342,1003,4514,8890,35575,64,57995,295
343,1003,4514,8890,35573,64,57995,295
343,1003,4514,8890,35573,64,57995,295
344,1003,4514,8890,35575,64,57995,295
344,1003,4514,8890,35573,64,57995,295
345,1003,4526,8890,35573,64,57995,306
345,1003,4526,8890,35573,64,57995,306
346,1003,4526,8890,35575,64,57995,306
346,1003,4526,8890,35578,64,57995,306
347,1003,4526,8890,35578,64,57995,306
347,1003,4526,8890,35577,64,57995,306
348,1003,4526,8890,35576,64,57995,306
348,1003,4514,8890,35575,64,57987,305
349,1003,4514,8890,35576,64,57987,305
349,1003,4514,8890,35574,64,57987,305
350,1003,4514,8890,35571,64,57987,305
350,1003,4514,8890,35571,64,57987,305
351,1003,4514,8890,35577,64,57987,305
351,1003,4538,8890,35581,64,57979,305
352,1003,4538,8890,35581,64,57979,305
352,1003,4538,8890,35584,64,57979,305
353,1003,4538,8890,35588,64,57979,305
353,1003,4538,8890,35590,64,57979,305
354,1003,4538,8890,35588,64,57979,305
354,1003,4538,8890,35582,64,57979,305
355,1002,4511,8890,35580,63,57971,301
355,1002,4511,8890,35578,63,57971,301
356,1002,4511,8890,35576,63,57971,301
356,1002,4511,8890,35578,63,57971,301
357,1002,4511,8890,35581,63,57971,301
357,1002,4511,8890,35585,63,57971,301
358,1003,4460,8890,35589,63,57995,296
358,1003,4460,8890,35591,63,57995,296
359,1003,4460,8890,35593,63,57995,296
359,1003,4460,8890,35596,63,57995,296
360,1003,4460,8890,35595,63,57995,296
360,1003,4460,8890,35595,63,57995,296
361,1003,4460,8890,35594,63,57995,296
361,1002,4406,8882,35593,63,57979,292
362,1002,4406,8882,35590,63,57979,292
362,1002,4406,8882,35588,63,57979,292
363,1002,4406,8882,35586,63,57979,292
363,1002,4406,8882,35583,63,57979,292
364,1002,4406,8882,35584,63,57979,292
364,1003,4534,8890,35588,63,57971,301
365,1003,4534,8890,35591,63,57971,301
365,1003,4534,8890,35593,63,57971,301
366,1003,4534,8890,35596,63,57971,301
366,1003,4534,8890,35595,63,57971,301
367,1003,4534,8890,35596,63,57971,301
367,1003,4534,8890,35595,63,57971,301
368,1003,4460,8890,35594,63,57979,300
368,1003,4460,8890,35589,63,57979,300
369,1003,4460,8890,35586,63,57979,300
369,1003,4460,8890,35584,63,57979,300
370,1003,4460,8890,35586,63,57979,300
370,1003,4460,8890,35587,63,57979,300
371,1002,4499,8890,35586,62,57979,300
371,1002,4499,8890,35591,62,57979,300
372,1002,4499,8890,35593,62,57979,300
372,1002,4499,8890,35596,62,57979,300
373,1002,4499,8890,35597,62,57979,300
373,1002,4499,8890,35597,62,57979,300
374,1002,4499,8890,35601,62,57979,300
374,1003,4398,8890,35601,62,57979,289
375,1003,4398,8890,35601,62,57979,289
375,1003,4398,8890,35602,62,57979,289
376,1003,4398,8890,35602,62,57979,289
376,1003,4398,8890,35603,62,57979,289
377,1003,4398,8890,35604,62,57979,289
377,1003,4382,8890,35605,62,57987,291
378,1003,4382,8890,35606,62,57987,291
378,1003,4382,8890,35606,62,57987,291
379,1003,4382,8890,35607,62,57987,291
379,1003,4382,8890,35607,62,57987,291
380,1003,4382,8890,35607,62,57987,291
380,1003,4382,8890,35607,62,57987,291
381,1003,4476,8890,35609,62,57971,291
381,1003,4476,8890,35611,62,57971,291
382,1003,4476,8890,35610,62,57971,291
382,1003,4476,8890,35611,62,57971,291
383,1003,4476,8890,35611,62,57971,291
383,1003,4476,8890,35610,62,57971,291
384,1003,4476,8890,35605,62,57971,291
384,1003,4312,8890,35602,62,57971,289
385,1003,4312,8890,35604,62,57971,289
385,1003,4312,8890,35603,62,57971,289
386,1003,4312,8890,35604,62,57971,289
386,1003,4312,8890,35605,62,57971,289
387,1003,4312,8890,35608,62,57971,289
387,1003,4374,8890,35610,62,57987,297
388,1003,4374,8890,35610,62,57987,297
388,1003,4374,8890,35611,62,57987,297
389,1003,4374,8890,35613,62,57987,297
389,1003,4374,8890,35614,62,57987,297
390,1003,4374,8890,35614,62,57987,297
390,1003,4374,8890,35614,62,57987,297
391,1003,4468,8890,35614,61,57987,296
391,1003,4468,8890,35612,61,57987,296
392,1003,4468,8890,35610,61,57987,296
392,1003,4468,8890,35608,61,57987,296
393,1003,4468,8890,35605,61,57987,296
393,1003,4468,8890,35604,61,57987,296
394,1002,4276,8890,35607,61,57979,291
394,1002,4276,8890,35609,61,57979,291
395,1002,4276,8890,35612,61,57979,291
395,1002,4276,8890,35613,61,57979,291
396,1002,4276,8890,35616,61,57979,291
396,1002,4276,8890,35619,61,57979,291
397,1002,4276,8890,35618,61,57979,291
397,1003,4390,8875,35618,61,57987,292
398,1003,4390,8875,35618,61,57987,292
398,1003,4390,8875,35616,61,57987,292
399,1003,4390,8875,35613,61,57987,292
399,1003,4390,8875,35609,61,57987,292
400,1003,4390,8875,35610,61,57987,292
400,1003,4406,8890,35612,61,57971,297
401,1003,4406,8890,35613,61,57971,297
401,1003,4406,8890,35612,61,57971,297
402,1003,4406,8890,35614,61,57971,297
402,1003,4406,8890,35617,61,57971,297
403,1003,4406,8890,35619,61,57971,297
403,1003,4406,8890,35617,61,57971,297
404,1003,4312,8890,35615,61,57971,287
404,1003,4312,8890,35613,61,57971,287
405,1003,4312,8890,35613,61,57971,287
405,1003,4312,8890,35611,61,57971,287
406,1003,4312,8890,35608,61,57971,287
406,1003,4312,8890,35606,61,57971,287
407,1003,4460,8890,35606,61,57971,297
407,1003,4460,8890,35606,61,57971,297
408,1003,4460,8890,35604,61,57971,297
408,1003,4460,8890,35603,61,57971,297
409,1003,4460,8890,35606,61,57971,297
409,1003,4460,8890,35609,61,57971,297
410,1003,4460,8890,35607,61,57971,297
410,1003,4324,8882,35604,61,57979,286
411,1003,4324,8882,35605,61,57979,286
411,1003,4324,8882,35607,61,57979,286
412,1003,4324,8882,35608,61,57979,286
412,1003,4324,8882,35608,61,57979,286
413,1003,4324,8882,35609,61,57979,286
413,1003,4420,8890,35613,61,57971,293
414,1003,4420,8890,35617,61,57971,293
414,1003,4420,8890,35619,61,57971,293
415,1003,4420,8890,35620,61,57971,293
415,1003,4420,8890,35619,61,57971,293
416,1003,4420,8890,35620,61,57971,293
416,1003,4420,8890,35620,61,57971,293
417,1004,4406,8890,35619,61,57979,295
417,1004,4406,8890,35619,61,57979,295
418,1004,4406,8890,35619,61,57979,295
418,1004,4406,8890,35621,61,57979,295
419,1004,4406,8890,35622,61,57979,295
419,1004,4406,8890,35622,61,57979,295
420,1004,4406,8890,35620,61,57979,295
420,1002,4522,8882,35619,61,57971,296
421,1002,4522,8882,35616,61,57971,296
421,1002,4522,8882,35615,61,57971,296
422,1002,4522,8882,35612,61,57971,296
422,1002,4522,8882,35610,61,57971,296
423,1002,4522,8882,35608,61,57971,296
423,1003,4234,8875,35604,60,57987,288
424,1003,4234,8875,35602,60,57987,288
424,1003,4234,8875,35602,60,57987,288
425,1003,4234,8875,35602,60,57987,288
425,1003,4234,8875,35601,60,57987,288
426,1003,4234,8875,35602,60,57987,288
426,1003,4234,8875,35604,60,57987,288
427,1004,4413,8890,35606,60,57971,297
427,1004,4413,8890,35605,60,57971,297
428,1004,4413,8890,35605,60,57971,297
428,1004,4413,8890,35605,60,57971,297
429,1004,4413,8890,35604,60,57971,297
429,1004,4413,8890,35606,60,57971,297
430,1003,4280,8890,35608,60,57963,288
430,1003,4280,8890,35611,60,57963,288
431,1003,4280,8890,35613,60,57963,288
431,1003,4280,8890,35611,60,57963,288
432,1003,4280,8890,35611,60,57963,288
432,1003,4280,8890,35610,60,57963,288
433,1003,4280,8890,35607,60,57963,288
433,1003,4436,8875,35602,60,57987,297
434,1003,4436,8875,35599,60,57987,297
434,1003,4436,8875,35602,60,57987,297
435,1003,4436,8875,35604,60,57987,297
435,1003,4436,8875,35605,60,57987,297
436,1003,4436,8875,35607,60,57987,297
436,1003,4304,8875,35609,60,57971,288
437,1003,4304,8875,35612,60,57971,288
437,1003,4304,8875,35612,60,57971,288
438,1003,4304,8875,35609,60,57971,288
438,1003,4304,8875,35608,60,57971,288
439,1003,4304,8875,35607,60,57971,288
439,1003,4304,8875,35606,60,57971,288
440,1003,4312,8890,35606,60,57979,288
440,1003,4312,8890,35606,60,57979,288
441,1003,4312,8890,35607,60,57979,288
441,1003,4312,8890,35611,60,57979,288
442,1003,4312,8890,35613,60,57979,288
442,1003,4312,8890,35614,60,57979,288
443,1004,4312,8890,35615,60,57963,293
443,1004,4312,8890,35616,60,57963,293
444,1004,4312,8890,35618,60,57963,293
444,1004,4312,8890,35617,60,57963,293
445,1004,4312,8890,35617,60,57963,293
445,1004,4312,8890,35616,60,57963,293
446,1004,4312,8890,35620,60,57963,293
446,1002,4366,8890,35621,60,57979,296
447,1002,4366,8890,35622,60,57979,296
447,1002,4366,8890,35621,60,57979,296
448,1002,4366,8890,35620,60,57979,296
448,1002,4366,8890,35619,60,57979,296
449,1002,4366,8890,35619,60,57979,296
449,1001,4414,8882,35616,60,57987,299
450,1001,4414,8882,35615,60,57987,299
450,1001,4414,8882,35614,60,57987,299
451,1001,4414,8882,35615,60,57987,299
451,1001,4414,8882,35619,60,57987,299
452,1001,4414,8882,35618,60,57987,299
452,1001,4414,8882,35621,60,57987,299
453,1003,4436,8890,35625,60,57987,302
453,1003,4436,8890,35628,60,57987,302
454,1003,4436,8890,35632,60,57987,302
454,1003,4436,8890,35637,60,57987,302
455,1003,4436,8890,35637,60,57987,302
455,1003,4436,8890,35637,60,57987,302
456,1003,4436,8890,35634,60,57987,302
456,1003,4264,8890,35633,60,57963,286
457,1003,4264,8890,35631,60,57963,286
457,1003,4264,8890,35630,60,57963,286
458,1003,4264,8890,35630,60,57963,286
458,1003,4264,8890,35632,60,57963,286
459,1003,4264,8890,35636,60,57963,286
459,1003,4460,8890,35636,60,57963,286
460,1003,4460,8890,35636,60,57963,286
460,1003,4460,8890,35638,60,57963,286
461,1003,4460,8890,35636,60,57963,286
461,1003,4460,8890,35633,60,57963,286
462,1003,4460,8890,35629,60,57963,286
462,1003,4460,8890,35629,60,57963,286
463,1003,4487,8890,35630,60,57987,296
463,1003,4487,8890,35627,60,57987,296
464,1003,4487,8890,35625,60,57987,296
464,1003,4487,8890,35621,60,57987,296
465,1003,4487,8890,35622,60,57987,296
465,1003,4487,8890,35620,60,57987,296
466,1003,4366,8875,35616,60,57971,301
466,1003,4366,8875,35612,60,57971,301
467,1003,4366,8875,35609,60,57971,301
467,1003,4366,8875,35609,60,57971,301
468,1003,4366,8875,35609,60,57971,301
468,1003,4366,8875,35608,60,57971,301
469,1003,4366,8875,35609,60,57971,301
469,1002,4526,8890,35610,60,57963,296
470,1002,4526,8890,35613,60,57963,296
470,1002,4526,8890,35619,60,57963,296
471,1002,4526,8890,35621,60,57963,296
471,1002,4526,8890,35622,60,57963,296
472,1002,4526,8890,35622,60,57963,296
472,1001,4444,8890,35622,60,57971,291
473,1001,4444,8890,35625,60,57971,291
473,1001,4444,8890,35624,60,57971,291
474,1001,4444,8890,35623,60,57971,291
474,1001,4444,8890,35624,60,57971,291
475,1001,4444,8890,35625,60,57971,291
475,1001,4444,8890,35627,60,57971,291
476,1003,4554,8890,35628,60,57963,293
476,1003,4554,8890,35628,60,57963,293
477,1003,4554,8890,35629,60,57963,293
477,1003,4554,8890,35629,60,57963,293
478,1003,4554,8890,35629,60,57963,293
478,1003,4554,8890,35628,60,57963,293
479,1003,4507,8890,35626,60,57971,299
479,1003,4507,8890,35625,60,57971,299
480,1003,4507,8890,35627,60,57971,299
480,1003,4507,8890,35629,60,57971,299
481,1003,4507,8890,35630,60,57971,299
481,1003,4507,8890,35630,60,57971,299
482,1003,4507,8890,35630,60,57971,299
482,1003,4476,8890,35629,60,57971,299
483,1003,4476,8890,35626,60,57971,299
483,1003,4476,8890,35621,60,57971,299
484,1003,4476,8890,35618,60,57971,299
484,1003,4476,8890,35615,60,57971,299
485,1003,4476,8890,35617,60,57971,299
485,1003,4476,8890,35616,60,57971,299
486,1004,4420,8890,35620,60,57963,293
486,1004,4420,8890,35624,60,57963,293
487,1004,4420,8890,35625,60,57963,293
