timestamp,pow,traw,tmu,cd,cv,ci
880,304,102,35926,9609,1054,5866
881,309,102,35927,9609,1054,5968
883,298,102,35927,9609,1053,5835
884,310,102,35926,9609,1052,6019
886,288,102,35926,9625,1052,5690
888,307,102,35925,9617,1052,5902
889,306,102,35923,9625,1053,5984
891,304,102,35922,9609,1053,5995
893,299,102,35921,9609,1053,5878
894,308,102,35918,9617,1051,5952
896,300,102,35916,9609,1054,5976
898,302,102,35915,9609,1054,5886
899,295,102,35915,9625,1054,5933
901,302,102,35915,9625,1054,5851
903,308,102,35914,9609,1054,6011
904,306,102,35913,9609,1054,6046
906,296,102,35913,9609,1054,5768
907,309,102,35912,9609,1052,6070
909,305,102,35910,9609,1054,6136
911,304,103,35911,9625,1053,5964
912,313,103,35911,9625,1054,6100
914,321,103,35911,9625,1053,6214
916,315,103,35910,9625,1053,6159
917,301,103,35909,9625,1053,5932
919,303,103,35910,9617,1054,5886
921,319,103,35911,9609,1052,6147
922,308,103,35912,9625,1054,6085
924,318,103,35913,9625,1054,6163
925,317,103,35914,9625,1054,6049
927,308,103,35914,9625,1054,5889
929,310,103,35914,9625,1053,6093
930,317,103,35915,9625,1054,6100
932,304,103,35915,9625,1053,5948
934,315,103,35916,9625,1054,6089
935,308,103,35916,9609,1054,6011
937,302,103,35914,9617,1053,5940
939,304,103,35913,9625,1054,5972
940,310,103,35913,9625,1054,6030
942,311,103,35914,9625,1053,6073
944,302,103,35916,9625,1054,5968
945,314,103,35915,9625,1052,6112
947,312,103,35914,9625,1054,6100
948,313,103,35914,9625,1054,6034
950,306,103,35913,9625,1054,5991
952,310,103,35912,9625,1054,5933
953,308,104,35911,9625,1052,6101
955,311,104,35910,9617,1053,6109
957,304,104,35909,9625,1054,6019
958,312,104,35909,9625,1053,6190
960,314,104,35909,9625,1054,6135
962,317,104,35909,9625,1054,6140
963,312,104,35908,9625,1052,6210
965,311,104,35907,9617,1054,6194
967,303,104,35907,9625,1054,5956
968,263,104,35905,9625,1054,6053
970,315,104,35903,9625,1052,6171
971,312,104,35902,9625,1054,6109
973,310,104,35903,9625,1053,6077
975,312,104,35902,9625,1054,5960
976,316,104,35901,9625,1053,6191
978,303,104,35900,9625,1053,6089
980,308,104,35899,9625,1053,6101
981,315,104,35898,9625,1053,6175
983,310,104,35896,9625,1053,6104
985,309,104,35893,9609,1051,6120
986,306,104,35892,9625,1052,5980
988,313,104,35890,9609,1053,6190
990,307,104,35891,9625,1053,6031
991,313,104,35890,9625,1051,6206
993,315,104,35890,9640,1054,6144
994,305,105,35891,9625,1053,5909
996,314,105,35890,9609,1053,6034
998,300,105,35889,9625,1053,5769
999,306,105,35888,9625,1054,6026
1001,311,105,35887,9625,1052,6050
1003,312,105,35886,9625,1054,6050
1004,319,105,35886,9625,1054,6199
1006,312,105,35886,9625,1052,6132
1008,307,105,35885,9625,1052,5917
1009,308,105,35886,9625,1053,6081
1011,303,105,35886,9625,1054,5878
1012,301,105,35886,9625,1053,5960
1014,319,105,35887,9625,1053,6218
1016,311,105,35886,9625,1054,6058
1017,303,105,35886,9625,1053,5991
1019,310,105,35884,9609,1053,5980
1021,303,105,35882,9625,1054,5960
1022,301,105,35882,9625,1053,5937
1024,307,105,35881,9625,1054,6038
1026,304,105,35880,9625,1054,5917
1027,307,105,35881,9625,1054,5890
1029,317,105,35881,9625,1054,6163
1031,315,105,35882,9625,1054,6155
1032,308,106,35882,9625,1054,6066
1034,315,106,35882,9625,1052,6132
1035,305,106,35880,9617,1052,5975
1037,309,106,35880,9625,1054,5956
1039,310,106,35879,9625,1052,5979
1040,307,106,35878,9625,1053,5960
1042,312,106,35877,9625,1052,5987
1044,311,106,35877,9625,1054,6136
1045,310,106,35878,9625,1054,6175
1047,306,106,35879,9625,1053,6190
1049,311,106,35879,9625,1052,6061
1050,309,106,35879,9625,1052,6143
1052,306,106,35879,9625,1053,5979
1054,323,106,35878,9625,1052,6139
1055,316,106,35877,9625,1052,6230
1057,311,106,35876,9625,1053,6065
