timestamp,pow,traw,tmu,cd,cv,ci
691,293,115,35243,9125,1000,6026
693,292,115,35242,9140,1001,6097
694,298,115,35240,9125,1001,6124
696,294,115,35240,9132,1001,6085
698,299,115,35239,9125,1001,6132
699,299,115,35239,9125,1001,6128
701,301,115,35238,9125,1001,6159
703,287,115,35238,9125,1001,6128
704,292,115,35236,9125,1000,6112
706,298,115,35236,9140,1001,6085
707,297,115,35237,9140,1003,6194
709,299,115,35238,9125,1001,6081
711,300,115,35238,9125,1001,6171
712,295,115,35239,9125,1001,5987
714,293,115,35239,9140,1002,6050
716,300,115,35241,9132,1002,6218
717,298,116,35241,9125,1001,6132
719,293,116,35241,9125,1000,6011
721,291,116,35242,9125,1001,5996
722,286,116,35243,9140,1000,5964
724,293,116,35243,9125,1001,6120
725,291,116,35242,9140,1002,6042
727,293,116,35243,9125,1000,6109
729,300,116,35243,9125,1001,6143
730,298,116,35243,9125,1000,6097
732,293,116,35244,9125,1001,6096
734,299,116,35243,9125,1000,6070
735,293,116,35242,9125,1001,6085
737,299,116,35242,9140,1002,6217
739,301,116,35242,9125,1000,6105
740,303,116,35241,9132,1001,6257
742,298,116,35240,9125,1001,6113
744,303,116,35240,9140,1001,6269
745,299,116,35240,9140,1001,6116
747,298,116,35239,9140,1002,6147
748,294,116,35237,9132,1002,6151
750,291,116,35237,9125,1001,6054
752,302,116,35237,9125,1001,6128
753,299,116,35237,9125,1001,6186
755,290,117,35237,9125,999,6116
757,261,117,35237,9125,1000,6257
758,289,117,35236,9140,1001,6194
760,298,117,35236,9125,1001,6097
762,300,117,35236,9132,1001,6206
763,297,117,35236,9125,1002,6163
765,308,117,35235,9125,1002,6331
767,302,117,35235,9140,1001,6241
768,290,117,35235,9125,1001,6112
770,303,117,35235,9140,1001,6203
771,293,117,35234,9125,1000,6096
773,299,117,35234,9125,1001,6221
775,301,117,35234,9140,1000,6128
776,309,117,35234,9125,1000,6225
778,297,117,35235,9140,1001,6198
780,297,117,35235,9140,1001,6116
781,300,117,35235,9125,1001,6292
783,303,117,35235,9125,1001,6167
785,298,117,35236,9140,1001,6163
786,294,117,35237,9140,1001,6109
788,303,117,35237,9132,1001,6206
790,295,117,35238,9140,1001,6065
791,297,117,35239,9125,1001,6112
793,301,117,35240,9140,1001,6198
794,296,117,35239,9140,1001,6061
796,297,118,35238,9125,1001,6112
798,296,118,35237,9140,1000,6027
799,302,118,35238,9140,1001,6249
801,299,118,35237,9125,1000,6132
803,294,118,35236,9140,1001,6073
804,295,118,35234,9125,1000,6116
806,303,118,35232,9140,1002,6088
808,302,118,35231,9140,1001,6296
809,293,118,35232,9140,1001,6183
811,302,118,35229,9140,1001,6246
812,301,118,35227,9140,1001,6190
814,303,118,35226,9125,1000,6190
816,300,118,35224,9140,1000,6128
817,304,118,35222,9125,1001,6183
819,298,118,35220,9125,1000,6120
821,295,118,35219,9125,1000,6143
822,299,118,35218,9132,1001,6225
824,295,118,35217,9140,1000,6124
826,299,118,35215,9125,1000,6113
827,306,118,35215,9140,1001,6304
829,303,118,35214,9125,1001,6311
831,301,118,35214,9125,1001,6257
832,302,118,35213,9125,1001,6311
834,299,118,35213,9125,1001,6276
835,305,118,35211,9125,1000,6295
837,299,118,35209,9132,1001,6183
839,296,118,35207,9140,1000,6191
840,300,119,35206,9125,1000,6214
842,308,119,35205,9125,999,6358
844,301,119,35204,9125,999,6268
845,306,119,35204,9140,1001,6249
847,293,119,35203,9125,999,6136
849,304,119,35202,9125,1001,6245
850,302,119,35201,9125,999,6331
852,297,119,35199,9125,999,6218
854,297,119,35197,9125,1000,6249
855,300,119,35197,9140,1002,6280
857,300,119,35196,9140,1000,6281
858,300,119,35196,9125,1000,6237
860,307,119,35196,9125,1000,6378
862,299,119,35196,9140,1001,6226
863,303,119,35196,9140,1001,6257
865,312,119,35196,9132,1001,6269
867,308,119,35196,9140,1001,6311
868,311,119,35196,9140,1000,6300
870,301,119,35196,9140,1001,6246
872,306,119,35194,9125,1000,6277
873,304,119,35195,9125,1001,6199
875,306,119,35195,9140,1000,6331
876,303,119,35196,9125,999,6265
878,301,119,35199,9140,1000,6139
880,301,119,35201,9140,1001,6292
881,303,119,35202,9140,1003,6195
883,308,119,35202,9140,1002,6335
885,297,119,35203,9132,1001,6233
886,302,119,35202,9140,1000,6311
888,298,119,35203,9125,1001,6206
890,300,120,35204,9140,1001,6159
891,303,120,35204,9140,1000,6202
893,300,120,35205,9140,1001,6182
895,260,120,35206,9132,1001,6292
896,298,120,35207,9140,1002,6229
898,300,120,35209,9140,1002,6198
899,307,120,35211,9140,1001,6198
901,304,120,35211,9140,1001,6229
903,303,120,35213,9140,1001,6210
904,300,120,35213,9140,1002,6233
906,305,120,35213,9125,1002,6315
908,303,120,35213,9140,1001,6242
909,295,120,35213,9140,1003,6171
911,308,120,35212,9140,1001,6272
913,303,120,35212,9140,1000,6285
914,301,120,35212,9140,1000,6292
916,303,120,35212,9140,1002,6245
918,298,120,35211,9140,1000,6300
919,303,120,35210,9140,1001,6307
921,299,120,35210,9140,1001,6316
922,305,120,35209,9140,1001,6346
924,302,120,35207,9140,1001,6312
926,300,120,35205,9125,1000,6292
927,303,120,35204,9140,1001,6296
929,307,120,35203,9125,1000,6315
931,305,120,35201,9140,1001,6323
932,304,120,35202,9140,1002,6253
934,308,120,35202,9140,1002,6358
936,307,120,35202,9140,1003,6308
937,303,120,35203,9140,1001,6346
939,307,120,35204,9140,1001,6354
941,304,120,35204,9140,1001,6350
942,305,120,35204,9140,1001,6394
944,301,121,35204,9140,1001,6210
